country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,10.68,186.8,40
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,10.78,239.4,40
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,13.97,191,46.5
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,11.6,227.2,30.6
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,14.88,299.4,38.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,9.43,122,26.9
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,14.12,211.6,40.6
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,13.7,205.2,33.1
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,12.71,206.6,34.3
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,10.97,202.7,49.5
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,8.18,164.3,19.2
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,16.39,264.9,58.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,6.18,125.4,18.6
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,10.74,249.2,29.7
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,General Cargo,9.47,185.9,29.3
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,10.01,251.9,30.1
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,11.95,358.3,43
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,11.53,224,31.3
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Copra,5.33,130.3,23.2
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,9.45,139.5,30.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,10.89,235.9,32.3
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,13.2,199.6,32
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,11.67,201,35.3
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,11.63,242.2,28.5
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,9.44,342.6,38.3
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,9.32,341.2,34.3
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,13.06,193.5,34.6
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,13.59,209.3,57.4
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,13.23,295.5,32.6
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,12.79,333.9,30.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,7.82,233.6,34.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,6.72,157.2,22.7
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,11.36,201.4,37.6
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,8.17,144.8,22.3
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,8.99,236.5,28.6
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,9.73,253.2,33.9
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,14.69,179.3,31
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,12.88,183,27.2
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,15.39,280.2,40.2
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,8.93,206.9,23.3
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,12.61,220.2,44.1
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,9.4,209.7,44.7
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,9.32,126.4,21.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,7.64,296.4,29
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,11.89,194.6,33.9
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,11.12,240.8,31.5
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Grain,14.61,241.6,43.8
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Cotton,8.25,190.6,24.1
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,10.31,233.1,50.1
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,8.39,158.8,23.7
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,11.36,294.3,37.9
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,10.53,264.1,28.5
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,10.69,215.6,31.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Alumina,12.53,297.6,35
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,8.32,242.7,28.1
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,8.5,217,34.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,12.2,329.7,29.3
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,14.16,274.7,45.3
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Grain,13,270.3,40.2
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Cotton,7.67,192.7,27.3
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,15.23,170.7,40.9
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,12.1,170.6,29.7
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,19.2,218.5,56.4
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,11.16,225.8,38.6
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,9.42,184.3,40.2
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,9.33,250.9,28.7
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,11.08,240.3,43.8
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,10.55,273,42.4
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,12.75,230.2,42.5
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,7.08,193.3,21.7
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.83,282.7,29.2
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,15.45,230.9,34.9
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,7.59,213.8,26
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,12.79,228.2,38.7
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,12.77,265.4,58.7
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.07,234.7,47.1
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,13.57,355.6,47.6
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,15.34,313.7,52
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,13.72,156.2,31.2
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,9.76,243.6,33.7
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,6.26,95.5,18.6
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.02,223.2,29.8
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Alumina,13.02,192.1,37.5
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,6.69,115.5,21.2
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,12.15,207.6,36.9
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,12.81,251.5,58.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,10.8,252.4,34.6
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,12.7,281.7,35.8
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,13.25,172.8,38.1
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,6.72,95.3,22.2
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,11.12,242,44
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,15.01,238.2,43.6
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,11.63,205.7,32.8
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,10.52,314.2,42
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,10.43,253.7,29.1
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,10.28,221.9,30.3
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,13.1,239.8,35.1
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Grain,10.63,179.1,41.9
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,14.7,214.2,48.9
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,11.24,182.7,37.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,8.38,166.6,25.1
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.12,302.6,37.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,11.68,193.7,32.1
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,12.85,238.1,38.7
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,10.6,290.5,42
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,8.85,278.2,40
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,9.75,281.3,30.4
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,13.37,193.8,42.6
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,6.03,117.9,24.7
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,12.55,276.8,37.4
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,14.31,330.5,47.5
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,12.35,367.1,41.2
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,10.45,275.6,33.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,8.7,188.4,35.7
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,12.14,204.4,38.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,14.98,172.3,38.8
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,10.9,284.5,47.8
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,11.18,168.2,28.5
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,12.94,286.8,43.9
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,15.08,324.5,45.9
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,9.14,251.8,29.7
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,11.83,220.2,43.9
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,18.9,284,51.1
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,12.48,170.3,33.2
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Tobacco,7.64,134.1,27.4
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,12.9,199.6,44.7
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,14.22,245.9,46
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,7.99,137.8,21.4
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,14.27,262.8,53.3
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,9.47,232.6,29.5
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,Grain,12.6,214.2,32.1
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,11.57,233.8,42.4
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,10.31,261.6,41.1
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.44,338.4,39.6
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,10.68,327.3,34.2
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,10.53,262.5,40.7
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,13.19,225.3,33.1
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,9.56,150.5,25.6
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,11.7,255.3,39.1
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,11.31,155.8,26.4
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Coal,14.04,209.5,49.6
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,12.05,225.6,48.5
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,12.77,226.9,39.2
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.96,105,19.6
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,10.7,201.4,42.2
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,General Cargo,15.38,182,41.8
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,10.86,355.1,45.3
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,9.98,218.4,43.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.53,178.8,29.5
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,12.08,269.3,42.6
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,12.24,175,29.6
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,9.38,191.1,29.1
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,13.9,271.6,49
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,14.3,255,40.5
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Cotton,8.39,227.8,31
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,10.28,168.4,47
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,8.03,144.3,29.8
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,14.21,257.2,56.9
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,15.54,238.5,36.6
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,9.82,292.7,38.5
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,14.8,256.7,41.8
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,11.54,286.2,32.5
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,7.02,141.6,29.1
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,11.13,287.1,40.6
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,10.42,230.3,42.5
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,12.08,395.5,53
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,8.28,190.9,24.8
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,6.62,151.6,24.9
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,11.49,218.8,29.3
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,13.91,295,41.7
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,11.6,216.7,47.4
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,9.62,155.7,25.1
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,10.19,191.8,32.6
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,13.4,174.1,43.9
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,13.24,199.8,53.7
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,17.97,189.9,44
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,12.5,350.2,35.8
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,12.13,244.8,41.7
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,8.68,231.7,32.6
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,11.74,277.7,37
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.62,290.3,41.9
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,7.75,224,26.3
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,12.6,151.7,26
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,13.75,214.7,41.8
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,11.47,252.8,44.7
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Fertilizers,11.63,243.4,42.1
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,6.28,121.2,21.3
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,13.59,257.1,47.2
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Dry Bulk,General Cargo,12,214.7,32.4
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,15.66,207.3,43.8
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,14.55,340.5,39.9
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,12.4,252.2,42.6
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,9.72,165.1,26.7
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.6,298.2,35.3
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,12.09,206.6,37.1
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,13.42,259.5,35.8
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,12.01,235,40.8
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Cotton,6.92,194.2,26.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,6.73,106.4,24.8
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,10.79,247.5,36
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,11.04,257.6,36.7
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,17.42,231.4,52.4
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,10.61,261.7,31.8
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,15.76,314.4,39.5
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,6.89,226.4,27.2
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,13.98,301.2,39
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,6.31,119.8,22.4
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,10.09,262.9,32.4
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,General Cargo,9.42,130.1,29.5
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.65,311.4,40.3
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,12.73,209,44.2
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,12.44,261.3,41.4
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,13.37,200.5,43.5
